s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,member,members_found
https://golemlab.eu/graph/10385634,112,Red Silk,➽ Prompt | “This was a terrible idea.” ➽ Subtitle | Experiment of Pleasure ➽ Warning | Smut. Light bondage. Switch. Temperature play (ice).,2017-03-20,2693,Explicit,F/M,Completed,Blindfolds | Ice Play | Light Bondage | Smut,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You Series: Red Series | Temptations to Pleasure [1]",yoongi,{'yoongi'}
https://golemlab.eu/graph/36575884,112,The Email,"Working for a company that doesn't give a damn about you, you just try to survive 12 months until you can move on to your next job. But one day you accidentally paste a smut story into an email meant for your awful manager Min Yoongi. From then on things slowly but noticeably change between you. And you may find that Min Yoongi isn't so annoying after all.",2022-01-22,18153,Mature,F/M,Completed,Alternate Universe - Office | Enemies to Lovers | Eventual Romance | Loneliness | Lots of Cursing | Manager Min Yoongi | Suga | Pining | Slow Burn | coworker Kim Taehyung,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/37875997,112,From hell to heaven in 12 hours,"On the first day of your long-awaited vacation, you are woken up far too early by your neighbour Yoongi, who has locked himself out. Too bad he won't get his spare key for another 12 hours. So, for better or worse, you are forced to wait together. However, what initially seems like a messed up day slowly turns out to be a lucky coincidence when you find out Yoongi isn't quite as annoying as you think.",2022-03-21,16291,Mature,F/M,Completed,Angst | Angst and Feels | Angst with a Happy Ending | Awkward Tension | Developing Friendships | Developing Relationship | Enemies to Lovers | Eventual Romance | Eventual Smut | Falling In Love | Fluff | Fluff and Angst | Fluff and Smut | Fluffy Ending | Hand appreciation | Happy Ending | Idiots in Love | Introspection | Lots of eye rolling | Mild Smut | Neighbour!AU | OC is an insecure mess | Pining | Sad and Happy | Strangers to Lovers | Tension | Yoongi is king of patience | chapters mark phases | lots of banter | lots of grinning | lots of talking | mentioning of anxiety | mentioning of depression | oc is a mess,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/23727433,111,Sharing the pain,"You are not sure how you ended up with such a sarcastic and pain in the ass hybrid. One day, oh so long ago, you had looked behind you and found a cat following you. Though you are a bit reluctant once you realize he is a hybrid with a ridiculous amount of sass and sarcasm and you can't tell if he's pissed or not, you still are willing to try. Maybe along the way he can tell you why he chose you, if you don't kick him out in anger. He was truly a pain in the ass. But its not like you were easy to live with either. You weren't. But for yoongi, your reactions were perfect, and he wouldn't change a thing.",2020-04-28,3766,Explicit,F/M,Completed,Claiming | Cuddling | Fluff | HybridAU! | I know | Marking | Not Beta'd | Oops? | Reader Insert | Reader curses a lot | Reader loves cats | Scenting | Smut | Tension | We Die Like Men | Yoongi being Yoongi | but it is cute smut | cat!Yoongi | cursing | guess at who? | he is always a cat but oh well | i kind of have a thing for making the boys virgins | no regrets | persian cat yoongi | sassy Yoongi | soft yoongi | virgin Yoongi | which is totally a thing,Min Yoongi | Suga/Reader Series: You are my (soul)mate [2],yoongi,{'yoongi'}
https://golemlab.eu/graph/22272124,110,Limelight,"You were a tease. It was in your nature, to be a flirt, to be a minx. It was just how and who you were. And he knew it. Loved it, in fact. Because the relationship wouldn’t have worked otherwise if he didn’t. It’s just how you two were. Idol!YoongixReader",2020-01-15,6336,Explicit,F/M,Completed,Aftercare | BDSM | Choking | Derogatory Language | Dom/sub | Established Relationship | Explicit Consent | Flirting | Idol Min Yoongi | Suga | Jealousy | Love | Name-Calling | Oral Sex | Pet Names | Possessive Behavior | Rough Oral Sex | Rough Sex | Sex | Subspace | Teasing | Yoongi is good boy toy,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/24864436,110,“𝕀𝕤 𝕋𝕙𝕖𝕣𝕖 𝕊𝕠𝕞𝕖𝕠𝕟𝕖 𝔼𝕝𝕤𝕖?” |𝕞.𝕪𝕘| 𝑜𝓃𝑒𝓈𝒽𝑜𝓉,"After your long time boyfriend accuses you of cheating on him, you have a heated discussion about the future of your relationship...",2020-06-22,2470,Mature,F/M,Completed,Alcohol | Angst | Angst with a Happy Ending | Arguing | Bar | Boyfriend Min Yoongi | Crying | Drinking | Fighting | Fluff and Angst | Fluff and Smut | Marriage Proposal | Min Yoongi | Suga Is Whipped | Min Yoongi | Suga is Bad at Feelings | Min Yoongi | Suga-centric | Oral Sex | Sex | Shower Sex | Soft Min Yoongi | Suga | Vaginal Sex | bts smut | min yoongi smut,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/15812247,109,"Tell Me, How Do You Like It?",All Yoongi wants is for you to tell him exactly how you like it. He is more than willing to deliver.,2018-08-27,3440,Mature,F/M,Completed,Dirty Talk | Grinding | Light Spanking | Oral Sex | Orgasm Delay/Denial | Smut | Vaginal Fingering,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/7840810,109,Daegu Boy,"Min Yoongi struggled, but he hid his struggles well. Until he met you.",2016-08-22,8246,Mature,F/M,In-Progress,Angst | Romance | Smut | Yoongi - Freeform | i'll probably add more tags sooner or later | the rest of bts cameo lol | you - Freeform,Min Yoongi | Suga/Reader Series: 화양연화 [2],yoongi,{'yoongi'}
https://golemlab.eu/graph/13256466,109,Misunderstanding,What will the boys think when they see Suga exhausted and dead on his feet with Y/n nowhere to be seen?,2018-01-03,2137,General Audiences,F/M,Completed,Implied/Referenced Cheating | Misunderstandings | One Shot | not actually,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/26345911,109,Boyfriend?! | Min Yoongi x reader,None,2020-09-08,4003,General Audiences,F/M,Completed,Fluff,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/32944213,108,"Suga, We're Going Down","Min Yoongi has worked his way up from nothing to become king of the music industry. He's never needed anyone, until now. Y/N is a young woman down on her luck, when someone makes her an offer that seems to good to be true. Or is it?",2021-07-31,24975,Not Rated,F/M,In-Progress,Bangtan Boys | BTS - Freeform | Sugar Daddy AU | Yandere | bts - Freeform | soft yandere,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/11694429,107,good-luck charm,"The first time you see Min Yoongi in person, he's across a friend’s large living room, attempting to get a brightly colored gummy worm from his forehead to his mouth. Or, the one where you take some sweet Suga home. (Rated for the second chapter.)",2017-08-05,10716,Explicit,F/M,Completed,Awkward Flirting | Drunken Flirting | Drunken Shenanigans | Hotel Room Sex | House Party | flirting on the job | park jimin is the best wingman | the entertainment company au no one asked for | yoongi is a dork but so are you,Min Yoongi | Suga/Reader Series: bulletproof entertainment [1],yoongi,{'yoongi'}
https://golemlab.eu/graph/13720968,107,Curiosity can be a good thing!,"All of BTS are friends with you, you all live in the same house together. One night you told the boys something personal and ever since Yoongi has been curious and he wants you to demonstrate ;)",2018-02-18,3725,Mature,F/M,Completed,Bottom Min Yoongi | Suga | Femdom | Yoongi is a cutie | he's just really curious | idk what else to say other than Yoongi is a smol soft baby boy who needs to be cherished,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/15881019,107,Stuttering,"Knowing that Jungkook and Taehyung are scared of their Hyung, you know they wouldn't do anything to you even if you walk around their apartment naked. So  you can't stop yourself from teasing them.You soon regret doing that.",2018-09-03,2300,Not Rated,F/M,Completed,Filming | Min Yoongi | Suga Is a Little Shit | Non-Consensual Touching | Non-Consensual Voyeurism | Punishment | Sex Tapes | Teasing | Virgin Jeon Jungkook | Virgin Kim Taehyung | V,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/18041789,106,Fuckin' Wembley,"You take care of a pliant, blindfolded Yoongi before BTS’ concert in London.",2019-03-08,1616,Explicit,F/M,Completed,Aftercare | Blindfolds | Concert AU | Dom/sub | Femdom | Fluff | Fluff and Hurt/Comfort | Good Boyfriend Min Yoongi | Suga | Hotel Sex | Idol Min Yoongi | Suga | Light Angst | Light BDSM | Masturbation | Mommy Kink | Naked Male Clothed Female | Reader-Insert | Sensory Deprivation | Smut | Sub BTS | Sub Min Yoongi | Suga | Sub Yoongi | boyfriend yoongi | dom!reader | femdom reader | guided masturbation | handjobs | mdlb | sub!yoongi | submissive yoongi | yoongi smut,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/31657217,106,Under the Cape,"Yoongi and you have become close as partners and friends in the Omega sector's dark, criminal underworld. Close enough that you can see something is off about him, but he is quick to brush you off. The further you dig into it, the closer he is to snapping and succumbing to his baser natures.",2021-05-31,6226,Explicit,F/M,Completed,Alien Sex | Aliens | Anal Sex | Assassination | Begging | Blood | Dirty Talk | Dom/sub | Drugs | Explicit Language | Guns | Jealousy | Kissing | Mating Cycles/In Heat | Min Yoongi | Suga Has Tentacles | Minor Character Death | Multiple Orgasms | Multiple Penetration | Oral Sex | Smut | Teasing | Tentacle Sex | Tentacles | Vaginal Sex | Violence,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/40733586,106,Suga's How-To Guide,"Min Yoongi has been a cam boy for a few years now. The work is easy, the money is good, and he has loyal viewers. When he approaches you and asks if you want to be his muse for a ‘how-to’ series, your view on the infamous Yoongi changes.",2022-08-02,9305,Explicit,F/M,In-Progress,Friends to Lovers | Min Yoongi | Suga Smut | Plot What Plot/Porn Without Plot | Sex Cam Worker Min Yoongi | Suga | Sex Worker Min Yoongi | Suga | Smut | min yoongi x reader - Freeform | theres just a lot of yoongi oral idk what you want from mem | what are these tags i hate this tag system | yoongi is an oral king,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/16523156,105,2.1 out of 5.0,"You were a 4.9 and he was a 2.1, and that fact alone should have made you realize that the two of you were never meant to be. But as the saying goes, “the heart wants what it wants”.",2018-11-04,10202,Explicit,F/M,In-Progress,Alternate Universe - Black Mirror: Nosedive | Alternate Universe - College/University | Angst | Dirty Talk | Exhibitionism | Inspired by Black Mirror | Porn With Plot | Rough Sex | Smut | Voyeurism | sex against windows,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/17940059,104,restart.,"The three words, coming from you, hurt him more than any array of bullet wounds could. ""Who are you?"" ≪  Mafia!AU | Yoongi × Reader ≫",2019-02-27,4308,Teen And Up Audiences,F/M,In-Progress,Alternate Universe | Reader-Insert | Romance | mafia!au,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/15952700,104,Desperate Measures,She always took care of him. He wanted to take care of her too. Continuation of my Better Together series. Crossposted to Wattpad and Fanfiction.net,2018-09-10,1510,Explicit,F/M,Completed,Aftercare | Author Is Sleep Deprived | Biting | Bottom Min Yoongi | Suga | Crying | Cunnilingus | D/s | Degradation | Dom/sub | Face Slapping | Face-Sitting | Femdom | Finger Sucking | Fluff | Fluff and Smut | Hair-pulling | Handcuffs | Heterosexual Sex | How Do I Tag | I’m bad at titles | Mommy Kink | Oral Sex | Orgasm Delay/Denial | Praise Kink | Reader-Insert | Riding | Slapping | Smut | Sub Min Yoongi | Suga | Vaginal Sex | Yoongi Is A Good Boy | author wrote this at 4am | the end is very fluffy | very brief choking | why is there no tag for mommy kink,Min Yoongi | Suga/Reader Series: In Which Min Yoongi Gets the Shit Dommed Out of Him [3],yoongi,{'yoongi'}
https://golemlab.eu/graph/38601027,104,Nightcall,Yoongi's never been anything but honest with you. He's not looking for a relationship. It's too bad you've been in love with him since you met him.,2022-04-25,2608,Explicit,F/M,Completed,Angst | Emotional Hurt/Comfort | Explicit Language | Explicit Sexual Content | Smut,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/21975763,103,A Court Of Moonlight,"As Prince Hoseok’s personal attendant, you travel with him on a diplomatic visit to Lunatis, home of the werewolves. There, you meet the enigmatic and intrguing werewolf prince, Min Yoongi, and discover more than you expected as a mere attendant.",2019-12-26,14698,Mature,F/M,In-Progress,Fantasy AU | Supernatural AU - Freeform | Vampire Hoseok | Werewolf | Witch Jimin | future smut | werewolf yoongi | witch reader,Min Yoongi | Suga/Reader Series: The Court Series [2],yoongi,{'yoongi'}
https://golemlab.eu/graph/21121577,103,Ink and Honey,"Yoongi has been around for centuries, he’s a tattoo artist when he meets you. he becomes completely, and utterly intoxicated with you.",2019-10-21,10168,Explicit,F/M,Completed,Alternate Universe - Vampire | Descriptive Sex | Mentions of Blood | Oral Sex | Slow Burn-ish | mentions of overstimulation | phone sex kinda ish | some sexual tension thru phone calls | tattoo artist au | vanilla sex.....????,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/8200457,102,Something Like Safety,"""On days like this, you would be perfectly content to never be touched again.""",2016-10-03,1062,Teen And Up Audiences,F/M,Completed,Angst | Fluff and Angst | Implied/Referenced Abuse | Past Abuse | Reader-Insert | Slice of Life | gender neutral reader,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
