s,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,kudos,member,keyword,relationship,tag_list,canonical_tags,noncanonical_tags,filtered_noncanonical_tags,bts_tags
https://golemlab.eu/graph/35487901,Right Here,Kim Seokjin playing video games is incredibly distracting.,2021-12-03,866,Mature,F/M,Completed,4,seokjin,BTS In The Soop Season/Series 02 | Canon Compliant | Established Relationship | Gamer Kim Seokjin | Jin,Kim Seokjin | Jin/Reader,"['BTS In The Soop Season/Series 02', 'Canon Compliant', 'Established Relationship', 'Gamer Kim Seokjin', 'Jin']","['Canon Compliant', 'Established Relationship']","['BTS In The Soop Season/Series 02', 'Gamer Kim Seokjin', 'Jin']","['Gamer Kim Seokjin', 'Jin']",[]
https://golemlab.eu/graph/35562571,Chag Sameach,"Living abroad makes it difficult to celebrate traditions like Hanukkah. Thankfully, your doting boyfriend Seokjin does his best to honor your holidays. (Technically a sequel to ""Tied & True"")",2021-12-07,5101,Explicit,F/M,Completed,4,seokjin,Bad Puns | Cunnilingus | Established Relationship | Vaginal Fingering | bi jin | bi reader | discussions about Judaism | inner monologue of self consciousness,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You","['Bad Puns', 'Cunnilingus', 'Established Relationship', 'Vaginal Fingering', 'bi jin', 'bi reader', 'discussions about Judaism', 'inner monologue of self consciousness']","['Bad Puns', 'Cunnilingus', 'Established Relationship', 'Vaginal Fingering']","['bi jin', 'bi reader', 'discussions about Judaism', 'inner monologue of self consciousness']",[],[]
https://golemlab.eu/graph/23843485,The Way You Make Me Feel (KimSeokjin/JinxF!Reader),"Kim Seokjin has come to realize, what he feels for the reader and is eager to pursue the chance of being with her. She on the other hand is torn between her feelings and the risks that come with dating another idol. Kind of a ""sequel"" to ""Heart of Stone"". The 80es song featured here is a favourite of mine, namely ""The Way You Make Me Feel"" by Michael Jackson.",2020-04-25,2771,Teen And Up Audiences,F/M,Completed,4,seokjin,Developing Relationship | Fluff | Friends to Lovers | Kim Seokjin | Jin is a Sweetheart | Sweet Kim Seokjin | Jin,Kim Seokjin | Jin/Reader Series: 80esSongs-Series [1],"['Developing Relationship', 'Fluff', 'Friends to Lovers', 'Kim Seokjin', 'Jin is a Sweetheart', 'Sweet Kim Seokjin', 'Jin']","['Developing Relationship', 'Fluff', 'Friends to Lovers']","['Kim Seokjin', 'Jin is a Sweetheart', 'Sweet Kim Seokjin', 'Jin']","['Kim Seokjin', 'Sweet Kim Seokjin', 'Jin']",[]
https://golemlab.eu/graph/24319081,You Will Feel A Flash of Red,"Seokjin colors your life with his outrageous ideas, unnecessarily wild adventures, and his stupid mission to always scare you whenever you run into each other. Against your better judgment, you’ve already started to entertain foreign feelings in your heart concerning the certain boy. And it doesn’t help you already get scared easily without him adding his shenanigans in the mix. You just want Seokjin to stop…making you feel too much all at once",2020-05-22,2810,General Audiences,F/M,Completed,4,seokjin,Alternate Universe - College/University | And crack bc of seokjin | College Seokjin | Friends to Lovers | Seokjin crack | just pure fluff | seokjin fluff,Kim Seokjin | Jin/You,"['Alternate Universe - College/University', 'And crack bc of seokjin', 'College Seokjin', 'Friends to Lovers', 'Seokjin crack', 'just pure fluff', 'seokjin fluff']","['Alternate Universe - College/University', 'Friends to Lovers']","['And crack bc of seokjin', 'College Seokjin', 'Seokjin crack', 'just pure fluff', 'seokjin fluff']",['College Seokjin'],[]
https://golemlab.eu/graph/14938839,Pink Guitar String,"You are enjoying a nice day and Jin drops his pink guitar string while walking, creating a hazard that you inadvertently trip on.",2018-06-15,679,General Audiences,F/M,Completed,3,seokjin,Clumsy Kim Seok Jin,Kim Seokjin | Jin/Reader,['Clumsy Kim Seok Jin'],[],['Clumsy Kim Seok Jin'],['Clumsy Kim Seok Jin'],[]
https://golemlab.eu/graph/41021784,love is not over,In which Kim Seokjin finds a girl breaking into his VIP club room offering to thank him by giving him a blow job. He might just go crazy....,2022-08-14,5169,Mature,F/M,In-Progress,3,seokjin,Age Difference | Angst | Blood and Violence | Character Death | Fights | Fluff | Gang Violence | Hurt/Comfort | Reader-Insert,Kim Seokjin | Jin/Reader,"['Age Difference', 'Angst', 'Blood and Violence', 'Character Death', 'Fights', 'Fluff', 'Gang Violence', 'Hurt/Comfort', 'Reader-Insert']","['Age Difference', 'Angst', 'Blood and Violence', 'Character Death', 'Fights', 'Fluff', 'Gang Violence', 'Hurt/Comfort', 'Reader-Insert']",[],[],[]
https://golemlab.eu/graph/14080962,Perfect,This is the story of how I got to know Kim Seokjin and what my life became like afterwards.,2017-07-15,5148,Mature,F/M,In-Progress,3,seokjin,,Kim Seokjin | Jin/Reader,[],[],[],[],[]
https://golemlab.eu/graph/37368541,But its fun,"Working with Seokjin and trying to keep your relationship a secret is gonna be harder than you thought, especially because he likes to push your buttons.",2022-02-25,1044,Mature,F/M,Completed,3,seokjin,Daddy Kink | Established Relationship | Explicit Language | Secret Relationship | Shameless Smut | work setting,Kim Seokjin | Jin/Reader,"['Daddy Kink', 'Established Relationship', 'Explicit Language', 'Secret Relationship', 'Shameless Smut', 'work setting']","['Daddy Kink', 'Established Relationship', 'Explicit Language', 'Secret Relationship', 'Shameless Smut']",['work setting'],[],[]
https://golemlab.eu/graph/30858596,winning love by daylight,"The youma's words come rushing back: ""Let the truth be known, the city’s deepest secrets shown."" Suddenly, you’re reminded of a crystalline city; people bowing before you; Seokjin taking your hand, your matching rings gleaming in the light. Was it a memory or a dream? Or: Tuxedo Mask🌹 is none other than your p(r)etty (boy) rival, Kim Seokjin.",2021-04-24,3150,General Audiences,F/M,Completed,3,seokjin,Alternate Universe - High School | Alternate Universe - Sailor Moon Fusion | Enemies to Lovers | Fluff and Humor | Secret Crush | running away from the mortifying ordeal of being known | using discord to hide superhero identities,Kim Seokjin | Jin/Reader,"['Alternate Universe - High School', 'Alternate Universe - Sailor Moon Fusion', 'Enemies to Lovers', 'Fluff and Humor', 'Secret Crush', 'running away from the mortifying ordeal of being known', 'using discord to hide superhero identities']","['Alternate Universe - High School', 'Alternate Universe - Sailor Moon Fusion', 'Enemies to Lovers', 'Fluff and Humor', 'Secret Crush']","['running away from the mortifying ordeal of being known', 'using discord to hide superhero identities']",[],[]
https://golemlab.eu/graph/24535315,awake,"+ 'I want to stay, and I want to dream even though I know it’s time to leave It’s my truth even when I’m covered all over in wounds But it’s also my fate, yet no matter what, I want to struggle so I can fight' - jin",2020-06-04,1039,Mature,F/M,In-Progress,3,seokjin,Angst | Fluff | Kim Seokjin - Freeform | bts jin | bts oneshots | jin angst | jin fluff | jin oneshots | jin smut,Kim Seokjin | Jin/Reader,"['Angst', 'Fluff', 'Kim Seokjin - Freeform', 'bts jin', 'bts oneshots', 'jin angst', 'jin fluff', 'jin oneshots', 'jin smut']","['Angst', 'Fluff']","['Kim Seokjin - Freeform', 'bts jin', 'bts oneshots', 'jin angst', 'jin fluff', 'jin oneshots', 'jin smut']",['Kim Seokjin - Freeform'],[]
https://golemlab.eu/graph/17098424,Hope.,"he turned around to look at me. ""i think i'm going to give it another chance."" and i finally saw it. hope.",2018-12-21,640,General Audiences,Other,Completed,3,seokjin,,Kim Seokjin | Jin/Reader,[],[],[],[],[]
https://golemlab.eu/graph/33393862,Party Favor - A Jin Story,You Meet Jin and decide to ditch the party for some fun away from others.,2021-08-21,3683,Explicit,F/M,In-Progress,3,seokjin,Public Blow Jobs | Public Nudity | Public Sex | Semi-Public Sex,Kim Seokjin | Jin/You Series: Eat Jin [1],"['Public Blow Jobs', 'Public Nudity', 'Public Sex', 'Semi-Public Sex']","['Public Blow Jobs', 'Public Nudity', 'Public Sex', 'Semi-Public Sex']",[],[],[]
https://golemlab.eu/graph/33609652,I Hope (Seokjin),"Jin sees you after a break-up, hearing how well you have been and how you have moved on, and as he reminisces he realizes that he will forever be yours, even if you are not his. { based off I Hope by Ft. Island }",2021-09-01,1935,Teen And Up Audiences,F/M,Completed,3,seokjin,Jin scenario | Reader/Jin - Freeform | Reader/Seokjin | bts angst | bts scenario,Kim Seokjin | Jin/Reader Series: BTS Scenarios [1],"['Jin scenario', 'Reader/Jin - Freeform', 'Reader/Seokjin', 'bts angst', 'bts scenario']",[],"['Jin scenario', 'Reader/Jin - Freeform', 'Reader/Seokjin', 'bts angst', 'bts scenario']","['Reader/Jin - Freeform', 'Reader/Seokjin']",[]
https://golemlab.eu/graph/30643466,Summer Sun,summer vacation has started and you are ready to soak up the sun,2021-04-12,263,General Audiences,M/M,Completed,3,seokjin,Cute | Day At The Beach | Domestic Fluff | Drabble | Established Relationship | Fluff | Gender Neutral | Summer Vacation | gender neutral reader,Kim Seokjin | Jin/Reader Series: BTS Ghostie Drabble Marathon [5],"['Cute', 'Day At The Beach', 'Domestic Fluff', 'Drabble', 'Established Relationship', 'Fluff', 'Gender Neutral', 'Summer Vacation', 'gender neutral reader']","['Cute', 'Day At The Beach', 'Domestic Fluff', 'Drabble', 'Established Relationship', 'Fluff', 'Summer Vacation']","['Gender Neutral', 'gender neutral reader']",['Gender Neutral'],[]
https://golemlab.eu/graph/38754957,overdue,"Kim Seokjin is, without a doubt, the most dramatic person to ever grace the halls of the Academy. And that’s including the entire student population of teenagers.",2022-05-03,1795,Teen And Up Audiences,F/M,In-Progress,3,seokjin,Alternate Universe - Teachers | Coworkers to lovers | Eventual Happy Ending | Love Confessions | librarian!reader | lit teacher!jin | reader leaves Jin a trail of notes,Kim Seokjin | Jin/Reader,"['Alternate Universe - Teachers', 'Coworkers to lovers', 'Eventual Happy Ending', 'Love Confessions', 'librarian!reader', 'lit teacher!jin', 'reader leaves Jin a trail of notes']","['Alternate Universe - Teachers', 'Eventual Happy Ending', 'Love Confessions']","['Coworkers to lovers', 'librarian!reader', 'lit teacher!jin', 'reader leaves Jin a trail of notes']",[],[]
https://golemlab.eu/graph/31728889,The Duke's Son,"You were the servant to the House of Kim’s. It should have been an honoured position, except for one small problem. You were in love with the Duke’s son. Part of the BGW Drabble Marathon posted originally on my tumblr",2021-06-04,509,General Audiences,F/M,Completed,3,seokjin,Angst | Drama | Mutual Pining | Romance,Kim Seokjin | Jin/Reader Series: BGW drabble marathon [28],"['Angst', 'Drama', 'Mutual Pining', 'Romance']","['Angst', 'Drama', 'Mutual Pining', 'Romance']",[],[],[]
https://golemlab.eu/graph/14612214,Never-ending,"❝Why do you always cry when you're with me?❞ You chuckle. ❝Because you've made me feel these new emotions and I can't handle them.❞ He blames you, you grin and hugged him again. ❝I did? Then let me teach you on how to handle those emotions.❞ You grin brightly before pressing your lips together.",2016-05-01,8146,Teen And Up Audiences,M/M,Completed,3,seokjin,,Kim Seokjin | Jin/Reader Series: Bangtan and Male readers [1],[],[],[],[],[]
https://golemlab.eu/graph/35467786,Wherever You Will Go,"Of all the billions of songs in the world, she had to choose this one?",2021-12-02,730,General Audiences,F/M,Completed,3,seokjin,Angst | Pining,Kim Seokjin | Jin/Reader,"['Angst', 'Pining']","['Angst', 'Pining']",[],[],[]
https://golemlab.eu/graph/20702384,Brunch,"You start to become a morning person because of him. Maybe, not so much. But brunch could be acceptable.",2019-09-19,586,General Audiences,F/M,Completed,2,seokjin,Drabble Collection | Morning Kisses,Kim Seokjin | Jin/Reader,"['Drabble Collection', 'Morning Kisses']","['Drabble Collection', 'Morning Kisses']",[],[],[]
https://golemlab.eu/graph/16962525,The Heartbreak Hotel,"Love doesn’t always conquer all. Sometimes, it destroys. But the story doesn’t end there. No. It is all in how you pick up the pieces of yourself off the floor in the dark alone, and how you choose to put yourself back together. The story continues with how you choose to move on with your life. In an odd location outside of town- but not too far just the same; there is a place called The Heartbreak Hotel. It is a place in which those who have been heartbroken can go to escape as they put themselves back together. It can also be a true escape, a place to just let loose and have fun as you try to get over your heartache. The Heartbreak Hotel will provide you with any means necessary to help you recover and move on with your life. While you have your stay there, you can mingle with other singles, or spend time alone. Party rooms of many sorts are available; as well as one on one therapies. If there is anything you need or want, one simply has to ask the staff of the hotel.",2018-12-12,6028,Mature,F/M,In-Progress,2,seokjin,Angst | Fluff | Heartbreak | Smut | mentions of drug and alcohol abuse | party themes | recreational drinking and drug use,Kim Seokjin | Jin/Reader Series: The Heartbreak Hotel [1],"['Angst', 'Fluff', 'Heartbreak', 'Smut', 'mentions of drug and alcohol abuse', 'party themes', 'recreational drinking and drug use']","['Angst', 'Fluff', 'Heartbreak', 'Smut']","['mentions of drug and alcohol abuse', 'party themes', 'recreational drinking and drug use']",[],[]
https://golemlab.eu/graph/40963851,Seokjin One-Shots,Distance makes the heart grow fonder..,2022-08-11,3507,Explicit,F/M,In-Progress,2,seokjin,Anal Fingering | Black Reader | Creampie | Fluff and Angst | Interracial Relationship | NSFW | Oral Sex | Vaginal Sex,Kim Seokjin | Jin/Reader Series: Seokjin One-Shots [1],"['Anal Fingering', 'Black Reader', 'Creampie', 'Fluff and Angst', 'Interracial Relationship', 'NSFW', 'Oral Sex', 'Vaginal Sex']","['Anal Fingering', 'Creampie', 'Fluff and Angst', 'Interracial Relationship', 'Oral Sex', 'Vaginal Sex']","['Black Reader', 'NSFW']",['Black Reader'],[]
https://golemlab.eu/graph/24880420,My Robin Hood,"You broke Jins heart, but will forever be his weakness.",2020-06-23,731,General Audiences,M/M,Completed,2,seokjin,Inspired by Music | One Shot | Short One Shot,Kim Seokjin | Jin/Reader,"['Inspired by Music', 'One Shot', 'Short One Shot']","['Inspired by Music', 'One Shot', 'Short One Shot']",[],[],[]
https://golemlab.eu/graph/34785886,His Choker,Seokjin came home late one night from a shoot.,2021-10-28,1211,Explicit,F/M,Completed,2,seokjin,Domestic | Established Relationship | Explicit Language | Smut,Kim Seokjin | Jin/Reader,"['Domestic', 'Established Relationship', 'Explicit Language', 'Smut']","['Domestic', 'Established Relationship', 'Explicit Language', 'Smut']",[],[],[]
https://golemlab.eu/graph/39051069,Our Voices,You and Jin are the worlds first set of soulmates. The beginning of a new era. You can hear each others voices in your heads. It’s quite annoying… until it’s not.,2022-05-17,1409,General Audiences,Gen,Completed,2,seokjin,Alcohol | Fluff | Soulmate AU | alcohol consumption | mentions of clubs/bars | reader has a meltdown,Kim Seokjin | Jin/Reader Series: Seokjin Stories [2],"['Alcohol', 'Fluff', 'Soulmate AU', 'alcohol consumption', 'mentions of clubs/bars', 'reader has a meltdown']","['Alcohol', 'Fluff']","['Soulmate AU', 'alcohol consumption', 'mentions of clubs/bars', 'reader has a meltdown']",['Soulmate AU'],[]
https://golemlab.eu/graph/40579335,A Rose By Any Other Name,"Tale 6 in BTS Prince Series. Adapted from Garielle-Suzanne de Villeneuve's ""Beauty and the Beast"". Inspired by Steve Aoki ft. BTS ""Waste It On Me"".",2022-07-26,2884,General Audiences,F/M,Completed,2,seokjin,Fairy Tale Retellings,Kim Seokjin | Jin/Reader Series: BTS Prince Series: Be My Fairy Tale [6],['Fairy Tale Retellings'],['Fairy Tale Retellings'],[],[],[]
https://golemlab.eu/graph/39111843,Fœd Wâr,Based off the anime ‘Food Wars’ Arita and Jin have some food tension… Jin decides to have a little battle between them so he could get accepted into the academy. Instead they cook up a few things other than food.,2022-05-20,3623,Mature,F/M,Completed,2,seokjin,(based off Food Wars) | Anime: Food Wars! Shokugeki no Soma | Cocky Kim Seokjin | Jin | Coming Untouched | Competition | Cooking | Creampie | Food Porn | Food Sex | Japan | Kim Seokjin | Jin Has a Big Dick | Kitchen Sex | Light Angst | Mild Language | Mindfuck | Nudity | Object Penetration | Older Woman/Younger Man | Senpai word usage | Stuck Up Reader | Why Did I Write This?,Kim Seokjin | Jin/Reader,"['(based off Food Wars)', 'Anime: Food Wars! Shokugeki no Soma', 'Cocky Kim Seokjin', 'Jin', 'Coming Untouched', 'Competition', 'Cooking', 'Creampie', 'Food Porn', 'Food Sex', 'Japan', 'Kim Seokjin', 'Jin Has a Big Dick', 'Kitchen Sex', 'Light Angst', 'Mild Language', 'Mindfuck', 'Nudity', 'Object Penetration', 'Older Woman/Younger Man', 'Senpai word usage', 'Stuck Up Reader', 'Why Did I Write This?']","['Coming Untouched', 'Competition', 'Cooking', 'Creampie', 'Food Porn', 'Food Sex', 'Japan', 'Kitchen Sex', 'Light Angst', 'Mild Language', 'Mindfuck', 'Nudity', 'Object Penetration', 'Older Woman/Younger Man', 'Why Did I Write This?']","['(based off Food Wars)', 'Anime: Food Wars! Shokugeki no Soma', 'Cocky Kim Seokjin', 'Jin', 'Kim Seokjin', 'Jin Has a Big Dick', 'Senpai word usage', 'Stuck Up Reader']","['Cocky Kim Seokjin', 'Jin', 'Kim Seokjin', 'Stuck Up Reader']",[]
